F1,overlap_region_count,mean_feature_relevance,min_feature_relevance,max_feature_relevance,N3,mean_margin,std_margin,min_margin,outlier_score_mean,outlier_percentage,N1,decision_boundary_density,local_density_ratio,cluster_compactness_ratio,dataset,n_samples,n_features,imbalance_ratio,majority_class_count,minority_class_count
0.004451562407401712,2,0.5,0.46800837379990917,0.5319916262000909,0.15,1.0001052380447237,0.00020697453769908636,0.999630816973841,-1.0,1.0,0.07375,0.1,1.5625553461404411,0.5666785044097369,04clover5z-800-7-30-BI,800,2,7.0,700,100
0.002694397269886552,2,0.5,0.44626796708965205,0.553732032910348,0.16,0.9999915183732255,0.00018290064904332703,0.9995614408883051,-1.0,1.0,0.04125,0.1,1.1793514412807413,0.5461260160905631,04clover5z-800-7-0-BI,800,2,7.0,700,100
1.8505487246995234,9,0.1111111111111111,0.006033046876435001,0.18210206703177131,0.021739130434782608,3.2114346951266195,2.637716683364844,0.1207698806649562,-0.6630434782608695,0.8315217391304348,0.021739130434782608,0.10326086956521739,2.1605459553022475,0.9429728153549294,glass-0-1-6_vs_5,184,9,19.444444444444443,175,9
0.1757061007605752,8,0.125,0.000732682447798612,0.19547098838275104,0.05,1.000039778446466,0.00014917257386349615,0.9996446057357282,-0.873015873015873,0.9365079365079365,0.046176046176046176,0.10101010101010101,1.5611291199288284,0.8653348577266258,yeast-1-4-5-8_vs_7,693,8,22.1,663,30
0.004668219192704793,2,0.5,0.48623810895949154,0.5137618910405085,0.11,0.9999961716577372,5.773491308903687e-05,0.9998776435996583,-1.0,1.0,0.0575,0.1,1.5510232414496525,0.4980205313178958,paw02a-800-7-30-BI,800,2,7.0,700,100
0.0036892397484862057,2,0.5,0.4960879996680812,0.5039120003319187,0.22,1.000009028699498,1.8823953028693278e-05,0.9999638111043514,-1.0,1.0,0.12666666666666668,0.1,1.447476923725989,0.5199980283082049,paw02a-600-5-60-BI,600,2,5.0,500,100
0.016943532598554998,2,0.5,0.4318954239063835,0.5681045760936165,0.18,0.9999953431025553,9.361324396767677e-06,0.9999740273304382,-1.0,1.0,0.11,0.1,1.7286401610071487,0.6114383514188142,03subcl5-600-5-30-BI,600,2,5.0,500,100
0.0030086361908407255,2,0.5,0.4518261715735124,0.5481738284264877,0.22,1.0000013281933706,1.3021697679972927e-05,0.9999766025252002,-1.0,1.0,0.1125,0.1,2.1187922716444803,0.6588504282765331,03subcl5-800-7-60-BI,800,2,7.0,700,100
0.34865461048042445,9,0.1111111111111111,0.007067068987945913,0.16497470658085236,0.15,1.0003412802609737,0.0007137661171751021,0.9987831237470819,-0.6,0.8,0.08780487804878048,0.1024390243902439,1.144730419695322,0.6298665149964583,glass-0-1-4-6_vs_2,205,9,11.058823529411764,188,17
0.0010218320520436585,2,0.5,0.4906925655799932,0.5093074344200068,0.07,1.0000348091527174,0.00022365914262910928,0.9995635962297273,-1.0,1.0,0.02875,0.1,1.0726951643329126,0.4513021460840833,paw02a-800-7-0-BI,800,2,7.0,700,100
